Town,VName,Vendor,VAddrs,VType,VGrp,Spons,CCode,Payment,PayDate,GrantName,InvoiceNum,InvDate,Date2,CCode_A,TTYpe,CCode_B,Qtr,
2,Ansonia,0000000002,002,02,1,00200,11000-16211-82051-2013-170005-,4053.0000,4/25/2013,Child Nutrition State Matching Grant,STMCH_PUB_01-APR2013-2013115,2013/04/25 #: STMCH_PUB_01-APR2013-2013115,04/25/2013,11000-16211-82051-2013,2,11000-16211-82051-170005,QE-4 06/30,
2,Ansonia,0000000002,000,00,1,,11000-16212-82010-2013-170005-,23983.0000,1/8/2013,Health Foods Initiative,HLTFD_PUB_01-JAN2013-2013007,2013/01/08 #: HLTFD_PUB_01-JAN2013-2013007,01/08/2013,11000-16212-82010-2013,2,11000-16212-82010-170005,QE-3 03/31,
2,Ansonia,0000000002,000,00,1,,11000-16212-82010-2013-170005-,7961.0000,6/7/2013,Health Foods Initiative,HLTFD_PUB_01-JUN2013-2013158,2013/06/07 #: HLTFD_PUB_01-JUN2013-2013158,06/07/2013,11000-16212-82010-2013,2,11000-16212-82010-170005,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17027-82010-2013-170005-,146819.0000,4/17/2013,Transportation Of School Children-Public,TRANPUB_EFT01_APR2013_2013107,2013/04/17 #: TRANPUB_EFT01_APR2013_2013107,04/17/2013,11000-17027-82010-2013,2,11000-17027-82010-170005,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17030-84003-2013-170013-,68705.0000,8/24/2012,Adult Education - Cooperative,ADEDCOOP_EFT01_AUG2012_2012237,2012/08/24 #: ADEDCOOP_EFT01_AUG2012_2012237,08/24/2012,11000-17030-84003-2013,2,11000-17030-84003-170013,QE-1 09/30,
2,Ansonia,0000000002,001,00,1,,11000-17030-84003-2013-170013-,36169.0000,5/23/2013,Adult Education - Cooperative,ADEDCOOP_EFT01_MAY2013_2013143,2013/05/23 #: ADEDCOOP_EFT01_MAY2013_2013143,05/23/2013,11000-17030-84003-2013,2,11000-17030-84003-170013,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17034-82010-2013-170006-,10922.0000,1/10/2013,Nonpublic Health Services,HLTHSRVC_EFT01_JAN2013_2013010,2013/01/10 #: HLTHSRVC_EFT01_JAN2013_2013010,01/10/2013,11000-17034-82010-2013,2,11000-17034-82010-170006,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17041-82010-2013-170002-,3757917.0000,10/22/2012,Education Equalization,ECS_EFT01_OCT2012_2012296,2012/10/22 #: ECS_EFT01_OCT2012_2012296,10/22/2012,11000-17041-82010-2013,2,11000-17041-82010-170002,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17041-82010-2013-170002-,3757917.0000,1/24/2013,Education Equalization,ECS_EFT01_JAN2013_2013024,2013/01/24 #: ECS_EFT01_JAN2013_2013024,01/24/2013,11000-17041-82010-2013,2,11000-17041-82010-170002,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17041-82010-2013-170002-,7500590.0000,4/23/2013,Education Equalization,ECS_EFT01_APR2013_2013113,2013/04/23 #: ECS_EFT01_APR2013_2013113,04/23/2013,11000-17041-82010-2013,2,11000-17041-82010-170002,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17041-82164-2013-170002-,250000.0000,10/19/2012,ECS Alliance District,CM_OCT2012_00001_2012293,2012/10/19 #: CM_OCT2012_00001_2012293,10/19/2012,11000-17041-82164-2013,2,11000-17041-82164-170002,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17041-82164-2013-170002-,50000.0000,12/24/2012,ECS Alliance District,CM_JAN2013_00039_2012359,2012/12/24 #: CM_JAN2013_00039_2012359,12/24/2012,11000-17041-82164-2013,2,11000-17041-82164-170002,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17041-82164-2013-170002-,50000.0000,1/25/2013,ECS Alliance District,CM_FEB2013_00002_2013025,2013/01/25 #: CM_FEB2013_00002_2013025,01/25/2013,11000-17041-82164-2013,2,11000-17041-82164-170002,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17041-82164-2013-170002-,50000.0000,2/22/2013,ECS Alliance District,CM_MAR2013_00003_2013053,2013/02/22 #: CM_MAR2013_00003_2013053,02/22/2013,11000-17041-82164-2013,2,11000-17041-82164-170002,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17041-82164-2013-170002-,60000.0000,3/20/2013,ECS Alliance District,CM_APR2013_00003_2013079,2013/03/20 #: CM_APR2013_00003_2013079,03/20/2013,11000-17041-82164-2013,2,11000-17041-82164-170002,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17041-82164-2013-170002-,79715.0000,5/24/2013,ECS Alliance District,CM_JUN2013_00002_2013144,2013/05/24 #: CM_JUN2013_00002_2013144,05/24/2013,11000-17041-82164-2013,2,11000-17041-82164-170002,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17043-82052-2013-170002-,150000.0000,10/19/2012,Priority School Districts,CM_OCT2012_00002_2012293,2012/10/19 #: CM_OCT2012_00002_2012293,10/19/2012,11000-17043-82052-2013,2,11000-17043-82052-170002,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82052-2013-170002-,110000.0000,11/21/2012,Priority School Districts,CM_DEC2012_00001_2012326,2012/11/21 #: CM_DEC2012_00001_2012326,11/21/2012,11000-17043-82052-2013,2,11000-17043-82052-170002,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82052-2013-170002-,50000.0000,12/24/2012,Priority School Districts,CM_JAN2013_00030_2012359,2012/12/24 #: CM_JAN2013_00030_2012359,12/24/2012,11000-17043-82052-2013,2,11000-17043-82052-170002,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82052-2013-170002-,50000.0000,1/25/2013,Priority School Districts,CM_FEB2013_00003_2013025,2013/01/25 #: CM_FEB2013_00003_2013025,01/25/2013,11000-17043-82052-2013,2,11000-17043-82052-170002,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82052-2013-170002-,40000.0000,2/22/2013,Priority School Districts,CM_MAR2013_00004_2013053,2013/02/22 #: CM_MAR2013_00004_2013053,02/22/2013,11000-17043-82052-2013,2,11000-17043-82052-170002,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82052-2013-170002-,75000.0000,3/20/2013,Priority School Districts,CM_APR2013_00004_2013079,2013/03/20 #: CM_APR2013_00004_2013079,03/20/2013,11000-17043-82052-2013,2,11000-17043-82052-170002,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82052-2013-170002-,100000.0000,4/22/2013,Priority School Districts,CM_MAY2013_00004_2013112,2013/04/22 #: CM_MAY2013_00004_2013112,04/22/2013,11000-17043-82052-2013,2,11000-17043-82052-170002,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17043-82052-2013-170002-,135369.0000,5/24/2013,Priority School Districts,CM_JUN2013_00003_2013144,2013/05/24 #: CM_JUN2013_00003_2013144,05/24/2013,11000-17043-82052-2013,2,11000-17043-82052-170002,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17043-82055-2013-170002-,25000.0000,4/22/2013,School Accountability - Summer School,CM_MAY2013_00005_2013112,2013/04/22 #: CM_MAY2013_00005_2013112,04/22/2013,11000-17043-82055-2013,2,11000-17043-82055-170002,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17043-82055-2013-170002-,34694.0000,5/24/2013,School Accountability - Summer School,CM_JUN2013_00004_2013144,2013/05/24 #: CM_JUN2013_00004_2013144,05/24/2013,11000-17043-82055-2013,2,11000-17043-82055-170002,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2013-170002-,88317.0000,7/10/2012,School Readiness And Child Day Care Grant Program,SCHLREAD_EFT01_Jul2012_2012192,2012/07/10 #: SCHLREAD_EFT01_Jul2012_2012192,07/10/2012,11000-17043-82056-2013,2,11000-17043-82056-170002,QE-1 09/30,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2013-170002-,59813.0000,8/14/2012,School Readiness And Child Day Care Grant Program,SCHLREAD_EFT01_Aug2012_2012227,2012/08/14 #: SCHLREAD_EFT01_Aug2012_2012227,08/14/2012,11000-17043-82056-2013,2,11000-17043-82056-170002,QE-1 09/30,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2013-170002-,60509.0000,9/12/2012,School Readiness And Child Day Care Grant Program,SCHLREAD_EFT01_Sep2012_2012256,2012/09/12 #: SCHLREAD_EFT01_Sep2012_2012256,09/12/2012,11000-17043-82056-2013,2,11000-17043-82056-170002,QE-1 09/30,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2013-170002-,100401.0000,10/11/2012,School Readiness And Child Day Care Grant Program,SCHLREAD_EFT01_Oct2012_2012285,2012/10/11 #: SCHLREAD_EFT01_Oct2012_2012285,10/11/2012,11000-17043-82056-2013,2,11000-17043-82056-170002,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2013-170002-,89964.0000,11/9/2012,School Readiness And Child Day Care Grant Program,SCHLREAD_EFT01_Nov2012_2012314,2012/11/09 #: SCHLREAD_EFT01_Nov2012_2012314,11/09/2012,11000-17043-82056-2013,2,11000-17043-82056-170002,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2013-170002-,89064.0000,12/14/2012,School Readiness And Child Day Care Grant Program,SCHLREAD_EFT01_Dec2012_2012349,2012/12/14 #: SCHLREAD_EFT01_Dec2012_2012349,12/14/2012,11000-17043-82056-2013,2,11000-17043-82056-170002,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2013-170002-,99322.0000,1/14/2013,School Readiness And Child Day Care Grant Program,SCHLREAD_EFT01_Jan2013_2013014,2013/01/14 #: SCHLREAD_EFT01_Jan2013_2013014,01/14/2013,11000-17043-82056-2013,2,11000-17043-82056-170002,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2013-170002-,88164.0000,2/13/2013,School Readiness And Child Day Care Grant Program,SCHLREAD_EFT01_Feb2013_2013044,2013/02/13 #: SCHLREAD_EFT01_Feb2013_2013044,02/13/2013,11000-17043-82056-2013,2,11000-17043-82056-170002,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2013-170002-,87919.0000,3/8/2013,School Readiness And Child Day Care Grant Program,SCHLREAD_EFT01_Mar2013_2013065,2013/03/08 #: SCHLREAD_EFT01_Mar2013_2013065,03/08/2013,11000-17043-82056-2013,2,11000-17043-82056-170002,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2013-170002-,101570.0000,4/10/2013,School Readiness And Child Day Care Grant Program,SCHLREAD_EFT01_Apr2013_2013099,2013/04/10 #: SCHLREAD_EFT01_Apr2013_2013099,04/10/2013,11000-17043-82056-2013,2,11000-17043-82056-170002,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2013-170002-,90414.0000,5/13/2013,School Readiness And Child Day Care Grant Program,SCHLREAD_EFT01_May2013_2013133,2013/05/13 #: SCHLREAD_EFT01_May2013_2013133,05/13/2013,11000-17043-82056-2013,2,11000-17043-82056-170002,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2013-170002-,90414.0000,6/11/2013,School Readiness And Child Day Care Grant Program,SCHLREAD_EFT01_Jun2013_2013162,2013/06/11 #: SCHLREAD_EFT01_Jun2013_2013162,06/11/2013,11000-17043-82056-2013,2,11000-17043-82056-170002,QE-4 06/30,
2,Ansonia,0000000002,000,00,1,,11000-17046-82057-2013-      -,12000.0000,10/24/2012,State School Breakfast,SCHBREAK_EFT_OCT2013_2012298,2012/10/24 #: SCHBREAK_EFT_OCT2013_2012298,10/24/2012,11000-17046-82057-2013,2,11000-17046-82057-      ,QE-2 12/31,
2,Ansonia,0000000002,000,00,1,,11000-17046-82057-2013-      -,2658.0000,1/28/2013,State School Breakfast,SCHBREAK_EFT_JAN2013_2013028,2013/01/28 #: SCHBREAK_EFT_JAN2013_2013028,01/28/2013,11000-17046-82057-2013,2,11000-17046-82057-      ,QE-3 03/31,
2,Ansonia,0000000002,000,00,1,,11000-17046-82057-2013-      -,-2658.0000,4/10/2013,State School Breakfast,SCHBREAK_EFT_JAN2013_2013028J,2013/04/10 #: SCHBREAK_EFT_JAN2013_2013028J,04/10/2013,11000-17046-82057-2013,2,11000-17046-82057-      ,QE-4 06/30,
2,Ansonia,0000000002,000,00,1,,11000-17046-82058-2013-      -,2658.0000,4/10/2013,State School Breakfast,SCHBREAK_EFT_JAN2013_2013028J,2013/04/10 #: SCHBREAK_EFT_JAN2013_2013028J,04/10/2013,11000-17046-82058-2013,2,11000-17046-82058-      ,QE-4 06/30,
2,Ansonia,0000000002,000,00,1,,11000-17046-82058-2013-      -,2702.0000,5/23/2013,State School Breakfast,SCHBREAK_EFT_May2013_2013143,2013/05/23 #: SCHBREAK_EFT_May2013_2013143,05/23/2013,11000-17046-82058-2013,2,11000-17046-82058-      ,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17047-82018-2013-      -,565826.0000,2/25/2013,Spec Ed-Ag Placements & Excess Cost,SPEDEXCS_EFT01_FEB2013_2013056,2013/02/25 #: SPEDEXCS_EFT01_FEB2013_2013056,02/25/2013,11000-17047-82018-2013,2,11000-17047-82018-      ,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17047-82018-2013-      -,135994.0000,5/22/2013,Spec Ed-Ag Placements & Excess Cost,SPEDEXCS_EFT01_MAY2013_2013142,2013/05/22 #: SPEDEXCS_EFT01_MAY2013_2013142,05/22/2013,11000-17047-82018-2013,2,11000-17047-82018-      ,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17047-82019-2013-      -,31243.0000,5/22/2013,Spec Ed-Ag Placements & Excess Cost,SPEDREG_EFT01_MAY2013_2013142,2013/05/22 #: SPEDREG_EFT01_MAY2013_2013142,05/22/2013,11000-17047-82019-2013,2,11000-17047-82019-      ,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17047-82163-2013-      -,90043.0000,5/22/2013,Sp.Ed Excess Cost-Student Based Supplement,SPEDSUPL_EFT01_MAY2013_2013142,2013/05/22 #: SPEDSUPL_EFT01_MAY2013_2013142,05/22/2013,11000-17047-82163-2013,2,11000-17047-82163-      ,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17049-82010-2013-170006-,24090.0000,4/17/2013,Transportation-Nonpublic,TRANNPUB_EFT01_APR2013_2013107,2013/04/17 #: TRANNPUB_EFT01_APR2013_2013107,04/17/2013,11000-17049-82010-2013,2,11000-17049-82010-170006,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17052-82079-2013-170002-,8000.0000,11/21/2012,Youth Service Bureau,CM_DEC2012_00002_2012326,2012/11/21 #: CM_DEC2012_00002_2012326,11/21/2012,11000-17052-82079-2013,2,11000-17052-82079-170002,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17052-82079-2013-170002-,6000.0000,1/25/2013,Youth Service Bureau,CM_FEB2013_00004_2013025,2013/01/25 #: CM_FEB2013_00004_2013025,01/25/2013,11000-17052-82079-2013,2,11000-17052-82079-170002,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17052-82079-2013-170002-,2441.0000,3/20/2013,Youth Service Bureau,CM_APR2013_00005_2013079,2013/03/20 #: CM_APR2013_00005_2013079,03/20/2013,11000-17052-82079-2013,2,11000-17052-82079-170002,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17053-82060-2013-170002-,6000.0000,4/8/2013,Open Choice Program-Receiving Dist.,OPATTEND_EFT01_Apr2013_2013098,2013/04/08 #: OPATTEND_EFT01_Apr2013_2013098,04/08/2013,11000-17053-82060-2013,2,11000-17053-82060-170002,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17057-82061-2013-      -,900.0000,10/23/2012,Magnet School-Transportation,MAGSCTRN_EFT01_OCT2012_2012297,2012/10/23 #: MAGSCTRN_EFT01_OCT2012_2012297,10/23/2012,11000-17057-82061-2013,2,11000-17057-82061-      ,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17057-82061-2013-      -,450.0000,5/23/2013,Magnet School-Transportation,MAGSCTRN_EFT01_MAY2013_2013143,2013/05/23 #: MAGSCTRN_EFT01_MAY2013_2013143,05/23/2013,11000-17057-82061-2013,2,11000-17057-82061-      ,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17097-82079-2013-170018-,2000.0000,11/21/2012,School Readiness QE,CM_DEC2012_00003_2012326,2012/11/21 #: CM_DEC2012_00003_2012326,11/21/2012,11000-17097-82079-2013,2,11000-17097-82079-170018,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17097-82079-2013-170018-,2100.0000,12/24/2012,School Readiness QE,CM_JAN2013_00031_2012359,2012/12/24 #: CM_JAN2013_00031_2012359,12/24/2012,11000-17097-82079-2013,2,11000-17097-82079-170018,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17097-82079-2013-170018-,1058.0000,1/25/2013,School Readiness QE,CM_FEB2013_00005_2013025,2013/01/25 #: CM_FEB2013_00005_2013025,01/25/2013,11000-17097-82079-2013,2,11000-17097-82079-170018,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17097-82079-2013-170018-,842.0000,3/20/2013,School Readiness QE,CM_APR2013_00006_2013079,2013/03/20 #: CM_APR2013_00006_2013079,03/20/2013,11000-17097-82079-2013,2,11000-17097-82079-170018,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17097-82079-2013-170018-,447.0000,4/22/2013,School Readiness QE,CM_MAY2013_00006_2013112,2013/04/22 #: CM_MAY2013_00006_2013112,04/22/2013,11000-17097-82079-2013,2,11000-17097-82079-170018,QE-4 06/30,
2,Ansonia,0000000002,002,02,1,00200,12060-20508-82079-2012-170005-,39525.7500,7/19/2012,School Breakfast Program,BFST_0051-MAY2012-2012201,2012/07/19 #: BFST_0051-MAY2012-2012201,07/19/2012,12060-20508-82079-2012,2,12060-20508-82079-170005,QE-1 09/30,
2,Ansonia,0000000002,002,02,1,00200,12060-20508-82079-2012-170005-,8584.2900,8/17/2012,School Breakfast Program,BFST_0061-JUN2012-2012230,2012/08/17 #: BFST_0061-JUN2012-2012230,08/17/2012,12060-20508-82079-2012,2,12060-20508-82079-170005,QE-1 09/30,
2,Ansonia,0000000002,002,02,1,00200,12060-20508-82079-2012-170005-,30252.7400,11/19/2012,School Breakfast Program,BFST_0091-SEP2012-2012324,2012/11/19 #: BFST_0091-SEP2012-2012324,11/19/2012,12060-20508-82079-2012,2,12060-20508-82079-170005,QE-2 12/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20508-82079-2013-170005-,40154.6100,12/19/2012,School Breakfast Program,BFST_0101-OCT2012-2012354,2012/12/19 #: BFST_0101-OCT2012-2012354,12/19/2012,12060-20508-82079-2013,2,12060-20508-82079-170005,QE-2 12/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20508-82079-2013-170005-,29665.0300,1/17/2013,School Breakfast Program,BFST_0111-NOV2012-2013015,2013/01/17 #: BFST_0111-NOV2012-2013015,01/17/2013,12060-20508-82079-2013,2,12060-20508-82079-170005,QE-3 03/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20508-82079-2013-170005-,25650.0000,2/19/2013,School Breakfast Program,BFST_0121-DEC2012-2013050,2013/02/19 #: BFST_0121-DEC2012-2013050,02/19/2013,12060-20508-82079-2013,2,12060-20508-82079-170005,QE-3 03/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20508-82079-2013-170005-,32843.5400,3/18/2013,School Breakfast Program,BFST_0011-JAN2013-2013077,2013/03/18 #: BFST_0011-JAN2013-2013077,03/18/2013,12060-20508-82079-2013,2,12060-20508-82079-170005,QE-3 03/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20508-82079-2013-170005-,21714.9600,4/19/2013,School Breakfast Program,BFST_0021-FEB2013-2013109,2013/04/19 #: BFST_0021-FEB2013-2013109,04/19/2013,12060-20508-82079-2013,2,12060-20508-82079-170005,QE-4 06/30,
2,Ansonia,0000000002,002,02,1,00200,12060-20508-82079-2013-170005-,28846.4100,5/17/2013,School Breakfast Program,BFST_0031-MAR2013-2013137,2013/05/17 #: BFST_0031-MAR2013-2013137,05/17/2013,12060-20508-82079-2013,2,12060-20508-82079-170005,QE-4 06/30,
2,Ansonia,0000000002,002,02,1,00200,12060-20508-82079-2013-170005-,28624.9400,6/19/2013,School Breakfast Program,BFST_0041-APR2013-2013169,2013/06/19 #: BFST_0041-APR2013-2013169,06/19/2013,12060-20508-82079-2013,2,12060-20508-82079-170005,QE-4 06/30,
2,Ansonia,0000000002,005,06,1,00251S,12060-20540-82079-2012-170005-SDE00003,36097.1600,9/19/2012,Summer Food Service Program - Opr,SFSPOPER_0061-JUN2012-2012263,2012/09/19 #: SFSPOPER_0061-JUN2012-2012263,09/19/2012,12060-20540-82079-2012,2,12060-20540-82079-170005,QE-1 09/30,
2,Ansonia,0000000002,005,06,1,00251S,12060-20540-82079-2012-170005-SDE00003,40230.3600,10/18/2012,Summer Food Service Program - Opr,SFSPOPER_0081-AUG2012-2012292,2012/10/18 #: SFSPOPER_0081-AUG2012-2012292,10/18/2012,12060-20540-82079-2012,2,12060-20540-82079-170005,QE-2 12/31,
2,Ansonia,0000000002,005,06,1,00251S,12060-20540-82079-2012-170005-SDE00003,48719.7200,10/18/2012,Summer Food Service Program - Opr,SFSPOPER_0071-JUL2012-2012292,2012/10/18 #: SFSPOPER_0071-JUL2012-2012292,10/18/2012,12060-20540-82079-2012,2,12060-20540-82079-170005,QE-2 12/31,
2,Ansonia,0000000002,005,06,1,00251S,12060-20548-82079-2012-170005-SDE00003,3709.3500,9/19/2012,Summer Food Program,SFSPADMN_0061-JUN2012-2012263,2012/09/19 #: SFSPADMN_0061-JUN2012-2012263,09/19/2012,12060-20548-82079-2012,2,12060-20548-82079-170005,QE-1 09/30,
2,Ansonia,0000000002,005,06,1,00251S,12060-20548-82079-2012-170005-SDE00003,5014.4200,10/18/2012,Summer Food Program,SFSPADMN_0071-JUL2012-2012292,2012/10/18 #: SFSPADMN_0071-JUL2012-2012292,10/18/2012,12060-20548-82079-2012,2,12060-20548-82079-170005,QE-2 12/31,
2,Ansonia,0000000002,005,06,1,00251S,12060-20548-82079-2012-170005-SDE00003,4147.4600,10/18/2012,Summer Food Program,SFSPADMN_0081-AUG2012-2012292,2012/10/18 #: SFSPADMN_0081-AUG2012-2012292,10/18/2012,12060-20548-82079-2012,2,12060-20548-82079-170005,QE-2 12/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2012-170005-,88313.2300,7/19/2012,National School Lunch,LNCH_0051-MAY2012-2012201,2012/07/19 #: LNCH_0051-MAY2012-2012201,07/19/2012,12060-20560-82079-2012,2,12060-20560-82079-170005,QE-1 09/30,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2012-170005-,14149.8900,8/17/2012,National School Lunch,LNCH_0061-JUN2012-2012230,2012/08/17 #: LNCH_0061-JUN2012-2012230,08/17/2012,12060-20560-82079-2012,2,12060-20560-82079-170005,QE-1 09/30,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2012-170005-,75886.3900,11/19/2012,National School Lunch,LNCH_0091-SEP2012-2012324,2012/11/19 #: LNCH_0091-SEP2012-2012324,11/19/2012,12060-20560-82079-2012,2,12060-20560-82079-170005,QE-2 12/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2013-170005-,78241.3500,12/19/2012,National School Lunch,LNCH_0101-OCT2012-2012354,2012/12/19 #: LNCH_0101-OCT2012-2012354,12/19/2012,12060-20560-82079-2013,2,12060-20560-82079-170005,QE-2 12/31,
