Town,VName,Vendor,VAddrs,VType,VGrp,Spons,CCode,Payment,PayDate,GrantName,InvoiceNum,InvDate,Date2,CCode_A,TTYpe,CCode_B,Qtr,
2,Ansonia,0000000002,001,00,1,,11000-17043-82052-2012-170002-,105000.0000,11/23/2011,Priority School Districts,CM_DEC2011_00003_2011327,2011/11/23 #: CM_DEC2011_00003_2011327,11/23/2011,11000-17043-82052-2012,2,11000-17043-82052-170002,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82052-2012-170002-,95000.0000,12/16/2011,Priority School Districts,CM_JAN2012_00003_2011350,2011/12/16 #: CM_JAN2012_00003_2011350,12/16/2011,11000-17043-82052-2012,2,11000-17043-82052-170002,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82052-2012-170002-,50000.0000,1/20/2012,Priority School Districts,CM_FEB2012_00003_2012020,2012/01/20 #: CM_FEB2012_00003_2012020,01/20/2012,11000-17043-82052-2012,2,11000-17043-82052-170002,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82052-2012-170002-,52000.0000,2/24/2012,Priority School Districts,CM_MAR2012_00041_2012055,2012/02/24 #: CM_MAR2012_00041_2012055,02/24/2012,11000-17043-82052-2012,2,11000-17043-82052-170002,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82052-2012-170002-,98000.0000,3/22/2012,Priority School Districts,CM_APR2012_00002_2012082,2012/03/22 #: CM_APR2012_00002_2012082,03/22/2012,11000-17043-82052-2012,2,11000-17043-82052-170002,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82052-2012-170002-,155000.0000,4/23/2012,Priority School Districts,CM_MAY2012_00002_2012114,2012/04/23 #: CM_MAY2012_00002_2012114,04/23/2012,11000-17043-82052-2012,2,11000-17043-82052-170002,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17043-82052-2012-170002-,165553.0000,5/21/2012,Priority School Districts,CM_JUN2012_00045_2012142,2012/05/21 #: CM_JUN2012_00045_2012142,05/21/2012,11000-17043-82052-2012,2,11000-17043-82052-170002,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17043-82055-2012-170002-,2000.0000,4/23/2012,School Accountability - Summer School,CM_MAY2012_00003_2012114,2012/04/23 #: CM_MAY2012_00003_2012114,04/23/2012,11000-17043-82055-2012,2,11000-17043-82055-170002,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17043-82055-2012-170002-,59567.0000,5/21/2012,School Accountability - Summer School,CM_JUN2012_00002_2012142,2012/05/21 #: CM_JUN2012_00002_2012142,05/21/2012,11000-17043-82055-2012,2,11000-17043-82055-170002,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2012-170002-,59813.0000,8/15/2011,School Readiness And Child Day Care Grant Program,SCHLREAD_REG01_Aug2011_2011227,2011/08/15 #: SCHLREAD_REG01_Aug2011_2011227,08/15/2011,11000-17043-82056-2012,2,11000-17043-82056-170002,QE-1 09/30,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2012-170002-,60509.0000,9/14/2011,School Readiness And Child Day Care Grant Program,SCHLREAD_REG01_Sep2011_2011250,2011/09/14 #: SCHLREAD_REG01_Sep2011_2011250,09/14/2011,11000-17043-82056-2012,2,11000-17043-82056-170002,QE-1 09/30,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2012-170002-,87621.0000,10/12/2011,School Readiness And Child Day Care Grant Program,SCHLREAD_REG01_Oct2011_2011285,2011/10/12 #: SCHLREAD_REG01_Oct2011_2011285,10/12/2011,11000-17043-82056-2012,2,11000-17043-82056-170002,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2012-170002-,77159.0000,11/15/2011,School Readiness And Child Day Care Grant Program,SCHLREAD_REG01_Nov2011_2011318,2011/11/15 #: SCHLREAD_REG01_Nov2011_2011318,11/15/2011,11000-17043-82056-2012,2,11000-17043-82056-170002,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2012-170002-,77159.0000,12/8/2011,School Readiness And Child Day Care Grant Program,SCHLREAD_REG01_Dec2011_2011342,2011/12/08 #: SCHLREAD_REG01_Dec2011_2011342,12/08/2011,11000-17043-82056-2012,2,11000-17043-82056-170002,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2012-170002-,88317.0000,7/19/2011,School Readiness And Child Day Care Grant Program,SCHLREAD_REG01_Jul2011_2011196,2011/07/19 #: SCHLREAD_REG01_Jul2011_2011196,07/19/2011,11000-17043-82056-2012,2,11000-17043-82056-170002,QE-1 09/30,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2012-170002-,88317.0000,1/13/2012,School Readiness And Child Day Care Grant Program,SCHLREAD_EFT01_Jan2012_2012013,2012/01/13 #: SCHLREAD_EFT01_Jan2012_2012013,01/13/2012,11000-17043-82056-2012,2,11000-17043-82056-170002,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2012-170002-,77159.0000,2/10/2012,School Readiness And Child Day Care Grant Program,SCHLREAD_EFT01_Feb2012_2012040,2012/02/10 #: SCHLREAD_EFT01_Feb2012_2012040,02/10/2012,11000-17043-82056-2012,2,11000-17043-82056-170002,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2012-170002-,77159.0000,3/13/2012,School Readiness And Child Day Care Grant Program,SCHLREAD_EFT01_Mar2012_2012072,2012/03/13 #: SCHLREAD_EFT01_Mar2012_2012072,03/13/2012,11000-17043-82056-2012,2,11000-17043-82056-170002,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2012-170002-,88315.0000,4/16/2012,School Readiness And Child Day Care Grant Program,SCHLREAD_EFT01_Apr2012_2012107,2012/04/16 #: SCHLREAD_EFT01_Apr2012_2012107,04/16/2012,11000-17043-82056-2012,2,11000-17043-82056-170002,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2012-170002-,77159.0000,5/14/2012,School Readiness And Child Day Care Grant Program,SCHLREAD_EFT01_May2012_2012135,2012/05/14 #: SCHLREAD_EFT01_May2012_2012135,05/14/2012,11000-17043-82056-2012,2,11000-17043-82056-170002,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17043-82056-2012-170002-,77159.0000,6/7/2012,School Readiness And Child Day Care Grant Program,SCHLREAD_EFT01_Jun2012_2012159,2012/06/07 #: SCHLREAD_EFT01_Jun2012_2012159,06/07/2012,11000-17043-82056-2012,2,11000-17043-82056-170002,QE-4 06/30,
2,Ansonia,0000000002,000,00,1,,11000-17046-82057-2012-      -,12000.0000,10/25/2011,State School Breakfast,SCHBREAK_EFT_OCT2011_2011298,2011/10/25 #: SCHBREAK_EFT_OCT2011_2011298,10/25/2011,11000-17046-82057-2012,2,11000-17046-82057-      ,QE-2 12/31,
2,Ansonia,0000000002,000,00,1,,11000-17046-82058-2012-      -,3347.0000,1/25/2012,State School Breakfast,SCHBREAK_EFT_JAN2012_2012025,2012/01/25 #: SCHBREAK_EFT_JAN2012_2012025,01/25/2012,11000-17046-82058-2012,2,11000-17046-82058-      ,QE-3 03/31,
2,Ansonia,0000000002,000,00,1,,11000-17046-82058-2012-      -,1395.0000,5/24/2012,State School Breakfast,SCHBREAK_EFT_MAY2012_2012145,2012/05/24 #: SCHBREAK_EFT_MAY2012_2012145,05/24/2012,11000-17046-82058-2012,2,11000-17046-82058-      ,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17047-82018-2012-      -,498300.0000,2/22/2012,Spec Ed-Ag Placements & Excess Cost,SPEDEXCS_EFT01_FEB2012_2012047,2012/02/22 #: SPEDEXCS_EFT01_FEB2012_2012047,02/22/2012,11000-17047-82018-2012,2,11000-17047-82018-      ,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17047-82018-2012-      -,188787.0000,5/23/2012,Spec Ed-Ag Placements & Excess Cost,SPEDEXCS_EFT01_MAY2012_2012144,2012/05/23 #: SPEDEXCS_EFT01_MAY2012_2012144,05/23/2012,11000-17047-82018-2012,2,11000-17047-82018-      ,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17047-82019-2012-      -,29696.0000,2/22/2012,Spec Ed-Ag Placements & Excess Cost,SPEDREG_EFT01_FEB2012_2012047,2012/02/22 #: SPEDREG_EFT01_FEB2012_2012047,02/22/2012,11000-17047-82019-2012,2,11000-17047-82019-      ,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17047-82019-2012-      -,8451.0000,5/23/2012,Spec Ed-Ag Placements & Excess Cost,SPEDREG_EFT01_MAY2012_2012144,2012/05/23 #: SPEDREG_EFT01_MAY2012_2012144,05/23/2012,11000-17047-82019-2012,2,11000-17047-82019-      ,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17047-82163-2012-      -,90043.0000,5/23/2012,Sp.Ed Excess Cost-Student Based Supplement,SPEDSUPL_EFT01_MAY2012_2012144,2012/05/23 #: SPEDSUPL_EFT01_MAY2012_2012144,05/23/2012,11000-17047-82163-2012,2,11000-17047-82163-      ,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17049-82010-2012-170006-,24281.0000,5/16/2012,Transportation-Nonpublic,TRANNPUB_EFT01_MAY2012_2012137,2012/05/16 #: TRANNPUB_EFT01_MAY2012_2012137,05/16/2012,11000-17049-82010-2012,2,11000-17049-82010-170006,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17052-82079-2012-170002-,10300.0000,10/24/2011,Youth Service Bureau,CM_NOV2011_00004_2011297,2011/10/24 #: CM_NOV2011_00004_2011297,10/24/2011,11000-17052-82079-2012,2,11000-17052-82079-170002,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17052-82079-2012-170002-,1864.0000,11/23/2011,Youth Service Bureau,CM_DEC2011_00004_2011327,2011/11/23 #: CM_DEC2011_00004_2011327,11/23/2011,11000-17052-82079-2012,2,11000-17052-82079-170002,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17052-82079-2012-170002-,932.0000,12/16/2011,Youth Service Bureau,CM_JAN2012_00004_2011350,2011/12/16 #: CM_JAN2012_00004_2011350,12/16/2011,11000-17052-82079-2012,2,11000-17052-82079-170002,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17052-82079-2012-170002-,932.0000,1/20/2012,Youth Service Bureau,CM_FEB2012_00004_2012020,2012/01/20 #: CM_FEB2012_00004_2012020,01/20/2012,11000-17052-82079-2012,2,11000-17052-82079-170002,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17052-82079-2012-170002-,972.0000,2/24/2012,Youth Service Bureau,CM_MAR2012_00002_2012055,2012/02/24 #: CM_MAR2012_00002_2012055,02/24/2012,11000-17052-82079-2012,2,11000-17052-82079-170002,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17052-82079-2012-170002-,1443.0000,3/22/2012,Youth Service Bureau,CM_APR2012_00003_2012082,2012/03/22 #: CM_APR2012_00003_2012082,03/22/2012,11000-17052-82079-2012,2,11000-17052-82079-170002,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17053-82060-2012-      -,9000.0000,2/27/2012,Open Choice Program-Receiving Dist.,OPATTEND_EFT01_MAR2012_2012058,2012/02/27 #: OPATTEND_EFT01_MAR2012_2012058,02/27/2012,11000-17053-82060-2012,2,11000-17053-82060-      ,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17057-82061-2012-      -,450.0000,10/25/2011,Magnet School-Transportation,MAGSCTRN_EFT01_OCT2011_2011298,2011/10/25 #: MAGSCTRN_EFT01_OCT2011_2011298,10/25/2011,11000-17057-82061-2012,2,11000-17057-82061-      ,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17057-82061-2012-      -,450.0000,5/24/2012,Magnet School-Transportation,MAGSCTRN_EFT01_MAY2012_2012145,2012/05/24 #: MAGSCTRN_EFT01_MAY2012_2012145,05/24/2012,11000-17057-82061-2012,2,11000-17057-82061-      ,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,11000-17097-82079-2012-170018-,3223.0000,12/16/2011,School Readiness QE,CM_JAN2012_00005_2011350,2011/12/16 #: CM_JAN2012_00005_2011350,12/16/2011,11000-17097-82079-2012,2,11000-17097-82079-170018,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,11000-17097-82079-2012-170018-,777.0000,2/24/2012,School Readiness QE,CM_MAR2012_00003_2012055,2012/02/24 #: CM_MAR2012_00003_2012055,02/24/2012,11000-17097-82079-2012,2,11000-17097-82079-170018,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,11000-17097-82079-2012-170018-,2126.0000,3/22/2012,School Readiness QE,CM_APR2012_00004_2012082,2012/03/22 #: CM_APR2012_00004_2012082,03/22/2012,11000-17097-82079-2012,2,11000-17097-82079-170018,QE-3 03/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20508-82079-2011-170005-,21354.1200,8/18/2011,School Breakfast Program,BFST_0061-JUN2011-2011230,2011/08/18 #: BFST_0061-JUN2011-2011230,08/18/2011,12060-20508-82079-2011,2,12060-20508-82079-170005,QE-1 09/30,
2,Ansonia,0000000002,002,02,1,00200,12060-20508-82079-2011-170005-,31927.6800,11/18/2011,School Breakfast Program,BFST_0091-SEP2011-2011322,2011/11/18 #: BFST_0091-SEP2011-2011322,11/18/2011,12060-20508-82079-2011,2,12060-20508-82079-170005,QE-2 12/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20508-82079-2011-170005-,29369.9000,7/18/2011,School Breakfast Program,BFST_0041-APR2011-2011199,2011/07/18 #: BFST_0041-APR2011-2011199,07/18/2011,12060-20508-82079-2011,2,12060-20508-82079-170005,QE-1 09/30,
2,Ansonia,0000000002,002,02,1,00200,12060-20508-82079-2011-170005-,33540.5200,7/18/2011,School Breakfast Program,BFST_0051-MAY2011-2011199,2011/07/18 #: BFST_0051-MAY2011-2011199,07/18/2011,12060-20508-82079-2011,2,12060-20508-82079-170005,QE-1 09/30,
2,Ansonia,0000000002,002,02,1,00200,12060-20508-82079-2012-170005-,31180.2600,12/19/2011,School Breakfast Program,BFST_0101-OCT2011-2011353,2011/12/19 #: BFST_0101-OCT2011-2011353,12/19/2011,12060-20508-82079-2012,2,12060-20508-82079-170005,QE-2 12/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20508-82079-2012-170005-,29232.0300,1/19/2012,School Breakfast Program,BFST_0111-NOV2011-2012019,2012/01/19 #: BFST_0111-NOV2011-2012019,01/19/2012,12060-20508-82079-2012,2,12060-20508-82079-170005,QE-3 03/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20508-82079-2012-170005-,26470.2900,2/17/2012,School Breakfast Program,BFST_0121-DEC2011-2012048,2012/02/17 #: BFST_0121-DEC2011-2012048,02/17/2012,12060-20508-82079-2012,2,12060-20508-82079-170005,QE-3 03/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20508-82079-2012-170005-,31292.2200,3/19/2012,School Breakfast Program,BFST_0011-JAN2012-2012069,2012/03/19 #: BFST_0011-JAN2012-2012069,03/19/2012,12060-20508-82079-2012,2,12060-20508-82079-170005,QE-3 03/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20508-82079-2012-170005-,33143.4900,4/19/2012,School Breakfast Program,BFST_0021-FEB2012-2012110,2012/04/19 #: BFST_0021-FEB2012-2012110,04/19/2012,12060-20508-82079-2012,2,12060-20508-82079-170005,QE-4 06/30,
2,Ansonia,0000000002,002,02,1,00200,12060-20508-82079-2012-170005-,36850.2600,5/18/2012,School Breakfast Program,BFST_0031-MAR2012-2012139,2012/05/18 #: BFST_0031-MAR2012-2012139,05/18/2012,12060-20508-82079-2012,2,12060-20508-82079-170005,QE-4 06/30,
2,Ansonia,0000000002,002,02,1,00200,12060-20508-82079-2012-170005-,26998.5900,6/15/2012,School Breakfast Program,BFST_0041-APR2012-2012167,2012/06/15 #: BFST_0041-APR2012-2012167,06/15/2012,12060-20508-82079-2012,2,12060-20508-82079-170005,QE-4 06/30,
2,Ansonia,0000000002,005,06,1,00251S,12060-20540-82079-2011-170005-SDE00003,63361.6800,10/20/2011,Summer Food Service Program - Opr,SFSPOPER_0071-JUL2011-2011293,2011/10/20 #: SFSPOPER_0071-JUL2011-2011293,10/20/2011,12060-20540-82079-2011,2,12060-20540-82079-170005,QE-2 12/31,
2,Ansonia,0000000002,005,06,1,00251S,12060-20540-82079-2011-170005-SDE00003,29397.7500,11/18/2011,Summer Food Service Program - Opr,SFSPOPER_0081-AUG2011-2011322,2011/11/18 #: SFSPOPER_0081-AUG2011-2011322,11/18/2011,12060-20540-82079-2011,2,12060-20540-82079-170005,QE-2 12/31,
2,Ansonia,0000000002,005,06,1,00251S,12060-20548-82079-2011-170005-SDE00003,6528.2800,10/20/2011,Summer Food Program,SFSPADMN_0071-JUL2011-2011293,2011/10/20 #: SFSPADMN_0071-JUL2011-2011293,10/20/2011,12060-20548-82079-2011,2,12060-20548-82079-170005,QE-2 12/31,
2,Ansonia,0000000002,005,06,1,00251S,12060-20548-82079-2011-170005-SDE00003,3032.7500,11/18/2011,Summer Food Program,SFSPADMN_0081-AUG2011-2011322,2011/11/18 #: SFSPADMN_0081-AUG2011-2011322,11/18/2011,12060-20548-82079-2011,2,12060-20548-82079-170005,QE-2 12/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2011-170005-,43389.9000,8/18/2011,National School Lunch,LNCH_0061-JUN2011-2011230,2011/08/18 #: LNCH_0061-JUN2011-2011230,08/18/2011,12060-20560-82079-2011,2,12060-20560-82079-170005,QE-1 09/30,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2011-170005-,81723.6900,11/18/2011,National School Lunch,LNCH_0091-SEP2011-2011322,2011/11/18 #: LNCH_0091-SEP2011-2011322,11/18/2011,12060-20560-82079-2011,2,12060-20560-82079-170005,QE-2 12/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2011-170005-,68524.0600,7/18/2011,National School Lunch,LNCH_0041-APR2011-2011199,2011/07/18 #: LNCH_0041-APR2011-2011199,07/18/2011,12060-20560-82079-2011,2,12060-20560-82079-170005,QE-1 09/30,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2011-170005-,80665.0400,7/18/2011,National School Lunch,LNCH_0051-MAY2011-2011199,2011/07/18 #: LNCH_0051-MAY2011-2011199,07/18/2011,12060-20560-82079-2011,2,12060-20560-82079-170005,QE-1 09/30,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2012-170005-,78828.1000,12/19/2011,National School Lunch,LNCH_0101-OCT2011-2011353,2011/12/19 #: LNCH_0101-OCT2011-2011353,12/19/2011,12060-20560-82079-2012,2,12060-20560-82079-170005,QE-2 12/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2012-170005-,75318.4400,1/19/2012,National School Lunch,LNCH_0111-NOV2011-2012019,2012/01/19 #: LNCH_0111-NOV2011-2012019,01/19/2012,12060-20560-82079-2012,2,12060-20560-82079-170005,QE-3 03/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2012-170005-,68112.8500,2/17/2012,National School Lunch,LNCH_0121-DEC2011-2012048,2012/02/17 #: LNCH_0121-DEC2011-2012048,02/17/2012,12060-20560-82079-2012,2,12060-20560-82079-170005,QE-3 03/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2012-170005-,74660.9300,3/19/2012,National School Lunch,LNCH_0011-JAN2012-2012069,2012/03/19 #: LNCH_0011-JAN2012-2012069,03/19/2012,12060-20560-82079-2012,2,12060-20560-82079-170005,QE-3 03/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2012-170005-,83406.2100,4/19/2012,National School Lunch,LNCH_0021-FEB2012-2012110,2012/04/19 #: LNCH_0021-FEB2012-2012110,04/19/2012,12060-20560-82079-2012,2,12060-20560-82079-170005,QE-4 06/30,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2012-170005-,91636.5500,5/18/2012,National School Lunch,LNCH_0031-MAR2012-2012139,2012/05/18 #: LNCH_0031-MAR2012-2012139,05/18/2012,12060-20560-82079-2012,2,12060-20560-82079-170005,QE-4 06/30,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2012-170005-,63656.8000,6/15/2012,National School Lunch,LNCH_0041-APR2012-2012167,2012/06/15 #: LNCH_0041-APR2012-2012167,06/15/2012,12060-20560-82079-2012,2,12060-20560-82079-170005,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,12060-20679-82070-2011-170002-,25000.0000,8/24/2011,Title I Improving Basic Programs,CM_SEP2011_00001_2011236,2011/08/24 #: CM_SEP2011_00001_2011236,08/24/2011,12060-20679-82070-2011,2,12060-20679-82070-170002,QE-1 09/30,
